id,title
675375,statistical properties of community structure in large social and information networks
675376,can chinese web pages be classified with english data source
675377,r u in doing what you like with people whom you like
675378,composing and optimizing data providing web services
675386,using graphics processors for high performance ir query processing
675387,webanywhere enabling a screen reading interface for the web on any computer
675389,networked graphs a declarative mechanism for sparql rules sparql views and rdf data integration on the web
675390,a generic framework for collaborative multi perspective ontology acquisition
675391,static query result caching revisited
675394,querying for meta knowledge
675395,value driven design for infosuasive web applications
675396,personalized interactive faceted search
675397,behavioral classification on the click graph
675398,scalable querying services over fuzzy ontologies
675402,an efficient two phase service discovery mechanism
675403,enhanced hierarchical classification via isotonic smoothing
675404,lock free consistency control for web 20 applications
675405,web user de identification in personalization
675408,hidden sentiment association in chinese web opinion mining
675410,a systematic approach for cell phone worm containment
675411,personalized tag suggestion for flickr
675412,context based page unit recommendation for web basedsensemaking tasks
675413,efficient evaluation of generalized path pattern queries on xml data
675414,mining the search trails of surfing crowds identifying relevant websites from user activity
675415,recommending questions using the mdl based tree cut model
675419,dynamic cost per action mechanisms and applications to online advertising
675421,towards a global schema for web entities
675422,race finding and ranking compact connected trees for keyword proximity search over xml documents
675423,video suggestion and discovery for youtube taking random walks through the view graph
675424,offline matching approximation algorithms in exchange markets
675425,xml data dissemination using automata on top of structured overlay networks
675427,a unified framework for name disambiguation
675428,a graph theoretic approach to webpage segmentation
675429,efficient mining of frequent sequence generators
675430,irobot an intelligent crawler for web forums
675431,non intrusive monitoring and service adaptation for ws bpel
675432,efficient similarity joins for near duplicate detection
675433,knowledge sharing and yahoo answers everyone knows something
675437,characterizing typical and atypical user sessions in clickstreams
675439,facetnet a framework for analyzing communities and their evolutions in dynamic networks
675441,substructure similarity measurement in chinese recipes
675464,anycast cdns revisited
675467,detecting image spam using visual features and near duplicate detection
514868,no unbiased estimator of the variance of k fold cross validation
514872,almost linear vc dimension bounds for piecewise polynomial networks
514932,receptive field formation in natural scene environments comparison of single cell learning rules
514954,latent dirichlet allocation
675491,a search based method for forecasting ad impression in contextual advertising
514985,can we learn to beat the best stock
675492,threshold selection for web page classification with highly skewed class distribution
675493,the value of socially tagged urls for a search engine
514995,links between markov models and multilayer perceptrons
675494,searching for events in the blogosphere
515013,efficient learning equilibrium
675498,user centric content freshness metrics for search engines
675501,detecting the origin of text segments efficiently
675502,learning consensus opinion mining data from a labeling game
675503,using static analysis for ajax intrusion detection
675504,news article extraction with template independent wrapper
675505,where to adapt dynamic service compositions
675507,characterizing web based video sharing workloads
675508,general auction mechanism for search advertising
675509,dataplorer a scalable search engine for the data web
675511,click chain model in web search
675512,cascading style sheets a novel approach towards productive styling with todays standards
675513,web 20 blind to an accessible new world
675514,the slashdot zoo mining a social network with negative edges
675515,mapping the worlds photos
675516,incorporating site level knowledge to extract structured data from web forums
675517,latent space domain transfer between high dimensional overlapping distributions
675518,less talk more rock automated organization of community contributed collections of concert videos
515130,information bottleneck for gaussian variables
675522,inferring private information using social network data
675523,inverted index compression and query processing with optimized document ordering
675524,network analysis of collaboration structure in wikipedia
675525,detecting image spam using local invariant features and pyramid match kernel
675528,compressed web indexes
675529,estimating the impressionrank of web pages
515177,learning to order things
675530,privacy diffusion on the web a longitudinal perspective
515182,active learning with statistical models
675532,smash semantic based mashup navigation for data api network
515190,a parallel mixture of svms for very large scale problems
675533,masth proxy an extensible platform for web overload control
675535,collective privacy management in social networks
675536,enhancing diversity coverage and balance for summarization through structure learning
675537,ranking community answers via analogical reasoning
675538,automated synthesis of composite services with correctness guarantee
675539,sofie a self organizing framework for information extraction
675540,towards intent driven bidterm suggestion
675541,co browsing dynamic web pages
675542,a generalised cross modal clustering method applied to multimedia news semantic indexing and retrieval
675543,tag oriented document summarization
675544,web content accessibility guidelines from 10 to 20
675545,matchbox large scale online bayesian recommendations
675547,efficient overlap and content reuse detection in blogs and online news articles
675548,network aware forward caching
675549,exploiting web search to generate synonyms for entities
675550,mashroom end user mashup programming using nested tables
675551,deriving music theme annotations from user tags
675553,visual diversification of image search results
675554,online expansion of rare queries for sponsored search
675555,web image retrieval reranking with multi view clustering
675557,automated construction of web accessibility models from transaction click streams
675562,tag ranking
675563,towards lightweight and efficient ddos attacks detection for web server
675564,learning to recognize reliable users and content in social media with coupled mutual reinforcement
675565,the web of nations
675566,nearest neighbor caching for content match applications
675567,a geographical analysis of knowledge production in computer science
515365,iterative double clustering for unsupervised and semi supervised learning
675568,html templates that fly a template engine approach to automated offloading from server to client
675570,highly scalable web applications with zero copy data transfer
675577,community gravity measuring bidirectional effects by trust and rating on online social networks
675578,fast dynamic reranking in large graphs
675580,exploiting web search engines to search structured databases
675581,predicting click through rate for job listings
675582,search result re ranking based on gap between search queries and social tags
675583,quicklink selection for navigational query results
675584,web scale classification with naive bayes
675585,hybrid keyword search auctions
675586,thumbs up a game for playing to rank search results
675587,a dynamic bayesian network click model for web search ranking
675589,a hybrid phish detection approach by identity discovery and keywords retrieval
675590,extracting community structure through relational hypergraphs
675591,a measurement driven analysis of information propagation in the flickr social network
675592,rest based management of loosely coupled services
515508,a new approximate maximal margin classification algorithm
675596,deducing trip related information from flickr
675598,towards context aware search by learning a very large variable length hidden markov model from search logs
515550,learning with preknowledge clustering with point and graph matching distance measures
675605,how opinions are received by online communities a case study on amazoncom helpfulness votes
675606,behavioral profiles for advanced email features
675607,learning to tag
675608,unsupervised query categorization using automatically built concept graphs
675611,competitive analysis from click through log
675612,the recurrence dynamics of social tagging
515599,variance reduction techniques for gradient estimates in reinforcement learning
675614,extracting key terms from noisy and multitheme documents
675615,anycast aware transport for content delivery networks
675616,idmesh graph based disambiguation of linked data
675617,web service derivatives
675618,retaining personal expression for social search
675621,rapid development of spreadsheet based web mashups
675622,is there anything worth finding on the semantic web
675623,an axiomatic approach for result diversification
675625,an effective semantic search technique using ontology
675626,all your contacts are belong to us automated identity theft attacks on social networks
675628,advertising keyword generation using active learning
675629,why are moved web pages difficult to find the wish approach
675630,a flight meta search engine with metamorph
515681,the entire regularization path for the support vector machine
515705,algorithmic luckiness
675636,efficient application placement in a dynamic hosting platform
675638,a general framework for adaptive and online detection of web attacks
675639,search shortcuts driving users towards their goals
675640,gamesense
675644,playful tagging folksonomy generation using online games
675647,discovering user profiles
675649,using graphics processors for high performance ir query processing
675650,reliability analysis using weighted combinational models for web based software
675651,mining interesting locations and travel sequences from gps trajectories
675652,a class feature centroid classifier for text categorization
675654,rethinking email message and people search
675655,a probabilistic model based approach for blended search
675656,mining cultural differences from a large number of geotagged photos
675658,openrulebench an analysis of the performance of rule engines
515822,parametric embedding for class visualization
675659,why is the web loosely coupled a multi faceted metric for service design
675660,releasing search queries and clicks privately
515834,visual development aids the acquisition of motion velocity sensitivities
675661,bid optimization for broad match ad auctions
675664,purely url based topic classification
675666,estimating web site readability using content extraction
675667,social search and discovery using a unified approach
515868,a bound on the error of cross validation using the approximation and estimation rates with consequences for the training test split
675668,mining multilingual topics from wikipedia
675669,smart miner a new framework for mining large scale web usage data
675670,ranking user created contents by search users inclination in online communities
675671,rapid prototyping of semantic mash ups through semantic web pipes
675672,bootstrapped extraction of class attributes
675673,signaling emotion in tagclouds
675676,statsnowball a statistical approach to extracting entity relationships
515927,efficiency versus convergence of boolean kernels for on line learning algorithms
515953,relative loss bounds for multidimensional regression problems
516095,a tighter bound for graphical models
516131,the relaxed online maximum margin algorithm
516134,on the effect of analog noise in discrete time analog computations
516136,dynamic stochastic synapses as computational units
516220,implementation issues in the fourier transform algorithm
516282,self regulation mechanism of temporally asymmetric hebbian plasticity
516288,concentration inequalities for the missing mass and for histogram rule error
516364,robust reinforcement learning
516444,inference for the generalization error
516579,a differential semantics for jointree algorithms
516616,replicator equations maximal cliques and graph isomorphism
516801,second order learning algorithm with squared penalty term
516831,a neural network that learns to interpret myocardial planar thallium scintigrams
516846,dynamic social network analysis using latent space models
516958,learning minimum volume sets
516959,refined pid controllers using neural networks
517044,adaptive mixture of probabilistic transducers
517229,recovering intrinsic images from a single image
517324,a new discriminative kernel from probabilistic models
517334,smem algorithm for mixture models
517404,absence of cycles in symmetric neural networks
517448,correctness of belief propagation in gaussian graphical models of arbitrary topology
517457,learning curves for stochastic gradient descent in linear feedforward networks
517476,on a connection between kernel pca and metric multidimensional scaling
517520,probability estimates for multi class classification by pairwise coupling
517581,probabilistic interpretation of population codes
517633,manifold stochastic dynamics for bayesian learning
517710,simplifying mixture models through function approximation
517759,learning from multiple sources
517923,message passing for max weight independent set
597940,automatic subspace clustering of high dimensional data for data mining applications
597942,odeview the graphical interface to ode
597943,transaction restarts in prolog database systems
518081,sparse online learning via truncated gradient
597954,efficient optimistic concurrency control using loosely synchronized clocks
518119,shape based object localization for descriptive classification
518214,robust regression and lasso
545881,analyzing security protocols with secrecy types and logic programs
545883,a core calculus of dependency
545885,formal parametric polymorphism
597988,enabling sovereign information sharing using web services
518276,mixed membership stochastic blockmodels
545889,dynamic typing in a statically typed language
545890,extensional normalisation and type directed partial evaluation for typed lambda calculus with sums
545891,an interpretation of objects and object types
597995,streamon an adaptive engine for stream query processing
545893,mobile values new names and secure communication
545894,pure patterns type systems
545895,authentication primitives and their compilation
545896,incremental program testing using program dependence graphs
387254,exploiting background knowledge for knowledge intensive subgroup discovery
387255,efficient symmetry breaking for boolean satisfiability
387257,factored planning
387258,logical filtering
387259,transport robot with network control system
387260,active semantic networks in robots with independant control
387261,a simulated annealing approach to the travelling tournament problem
545899,a relational approach to strictness analysis for higher order polymorphic functions
387263,analyzing images containing multiple sparse patterns with neural networks
387264,strategies for mechanizing structural induction
545900,temporal logic programming is complete and expressive
387266,shading based two view matching
387267,hugin   a shell for building bayesian belief universes for expert systems
387269,modal theorem proving an equational viewpoint
387271,identifiability of path specific effects
545902,first class macros have types
387279,adaptive web navigation for wireless devices
545903,selective memoization
387284,a representation for complex physical domains
387285,munin   a causal probabilistic network for interpretation of electromyographic findings
387286,ailp abductive inductive logic programming
387287,bidirectional use of knowledge in the multi modal nl access system xtra
387288,a general model for online probabilistic plan recognition
387290,wip from multimedia to intellimedia
387291,scalability study of peer to peer consequence finding
387292,theorem proving in type theory
545906,evicted variables and the interaction of global register allocation and symbolic debugging
387295,some basic mechanisms for common sense reasoning about stories environments
387297,from early processing to conceptual reasoning an attempt to fill the gap
387301,modularity in computer assisted reasoning systems
387302,exploiting informative priors for bayesian classification and regression trees
387303,noise tolerant instance based learning algorithms
387304,terminator
387305,bridging the lesson distribution gap
387310,a computational model of referring
387314,learning by controlled transference of knowledge between domains
387316,compiling design plans from descriptions of artifacts and problem solving heuristics
387319,a simple additive re weighting strategy for improving margins
387320,how to represent opaque sentences in first order logic
387321,multi prototype support vector machine
387322,generating rules from examples
387323,planning perlocutionary acts
387325,integrating problem solving methods into cyc
387328,a software architecture for dynamically generated adaptive web stores
387332,using language and context in the analysis of text
387333,more notes on a clash of intuitions
387334,uncertainty reduction paradigm using structural knowledge in line drawing understanding
545914,deterministic parsing of ambiguous grammars
387337,pre sending documents on the www a comparative study
387338,a versatile computer controlled assembly system
387339,a small leakage model for diffusion smoothing of image data
387341,a parametric hierarchical planner for experimenting abstraction techniques
387346,computational complexity of hypothesis assembly
387347,network meta reasoning for information assurance in mobile agent systems
387348,a speech understanding system based upon a co routine parser
387349,determining cylindrical shape from contour and shading
387350,an interval based representation of temporal knowledge
387354,optimal time space tradeoff in probabilistic inference
387356,language learning in multi agent systems
387358,a common sense theory of time
387360,constraint based automatic construction and manipulation of geometric figures
387362,planning using a temporal world model
387364,integrating logic programs and schemata
387366,agents habitats and routine behavior
387368,on the axiomatic foundations of ranking systems
387369,defining salience in case based arguments
387370,resolving ambiguities to create a natural computer based sketching environment
545921,minimal and optimal computations of recursive programs
387372,dynamically constructed bayes nets for multi domain sketch understanding
387373,on identifying and managing relationships in multi agent systems
387374,ranking cases with decision trees a geometric method that preserves intelligibility
387376,usability guidelines for interactive search in direct manipulation systems
387377,semi supervised learning with explicit misclassification modeling
545923,a semantics for ml concurrency primitives
387384,stable strategies for sharing information among agents
387385,learning partially observable deterministic action models
387387,extended gloss overlaps as a measure of semantic relatedness
387388,a two stage method for active learning of statistical grammars
387389,fast and complete symbolic plan recognition
545925,communicating reactive processes
387394,anaphors pps and disambiguation process for conceptual analysis
387395,a comparsion of three problem solving methods
387396,least common subsumers and most specific concepts in a description logic with existential restrictions and terminological cycles
387398,terminological cycles in a description logic with existential restrictions
387400,augmenting concept languages by transitive closure of roles an alternative to terminological cycles
545927,local reasoning about a copying garbage collector
387402,matching under side conditions in description logics
387403,reasoning about actions non deterministic effects constraints and qualification
387404,pushing the el envelope
387405,representing concurrent actions in extended logic programming
387406,a scheme for integrating concrete domains into concept languages
387407,computational complexity of planning with temporal goals
387408,how to prefer more specific defaults in terminological default logic
387409,computational complexity of planning and approximate planning in presence of incompleteness
387410,computing least common subsumers in description logics with existential restrictions
387411,defeasible specifications in action theories
387413,on the semantics of knowledge update
387414,writers aid using a planner in a collaborative interface
387416,a modest but semantically well founded inheritance reasoner
387417,sensible agent technology improving coordination and communication in biosurveillance domains
387418,planning with resources and concurrency a forward chaining approach
387419,integrating declarative knowledge programming styles and tools in a structured object ai environment
387420,statistical foundations for default reasoning
387421,multiagent coordination by stochastic cellular automata
387422,reasoning about noisy sensors in the situation calculus
387423,learning value predictors for the speculative execution of information gathering plans
387424,propagating logical combinations of constraints
545932,a program development tool
387426,the downward refinement property
387427,action and perception in man made environments
387429,experiments with associative commutative discrimination nets
387433,planning with abstraction hierarchies can be exponentially less efficient
387435,parallel non binary planning in polynomial time
545935,engineering with logic hol specification and symbolic evaluation testing for tcp implementations
387441,knowledge modeling and reusability in exclaim
387445,the sg family extensions of simple conceptual graphs
387446,model compilation for real time planning and diagnosis with feedback
387447,backtracking through biconnected components of a constraint graph
387449,efficient representation of linguistic knowledge for continuous speech understanding
387450,determination of egomotion and environmental layout from noisy time varying image velocity in binocular image sequences
387452,par kap a knowledge acquisition tool for building practical planning systems
387453,sequential simultaneous information elicitation in multi agent systems
545938,detecting equality of variables in programs
387456,ambiguity directed sampling for qualitative analysis of sparse data from spatially distributed physical systems
387458,phase transitions of pp complete satisfiability problems
387459,parametric correspondence and chamfer matching two new techniques for image matching
387460,estimating the accuracy of learned concepts
387461,a knowledge based system for automatic program construction
387462,phase transitions of bounded satisfiability problems
387463,overview of a display oriented editor for interlisp
387464,talking robots a fully autonomous implementation of the talking heads
545939,a demand driven set based analysis
387467,automatic programming for streams
387468,computer description of textured surfaces
387469,ape an expert system for automatic programming from abstract specifications of data types and algorithms
387470,landscan a natural language and computer vision system for analyzing aerial images
545941,escape analysis correctness proof implementation and experimental results
387475,nlp driven ir evaluating performances over a text classification task
545942,a fixpoint calculus for local and global program flows
387477,difference unification
387480,a theorem prover for prioritized circumscription
387481,conditional causal logic a formal theory of the meaning generating processes in a cognitive system
387482,temporal projection and explanation
387484,diagnosing and solving over determined constraint satisfaction problems
387485,coping with uncertainty in map learning
387488,the logic of time structures temporal and nonmonotonic features
387489,phrasing a text in terms the user can understand
387490,a new tractable subclass of the rectangle algebra
387491,analysis and verification of qualitative models of genetic regulatory networks a model checking approach
545946,modular refinement of hierarchic reactive machines
387497,from interaction data to plan libraries a clustering approach
387499,phi   a logic based tool for intelligent help systems
387505,model elimination logic programming and computing answers
545948,subtyping recursive types
387507,on the complexity of model checking for propositional default logics new results and tractable cases
387508,parameter networks towards a theory of low level vision
387510,reference frames for animate vision
387512,an approach to knowledge directed image analysis
387515,an investigation of opportunistic constraint satisfaction in space planning
387516,transformational form perception in 3d constraints algorithms implementation
387517,program and protocol analysis on a mental imagery task
545950,operational semantics of a parallel object oriented language
387519,temporal coherence and prediction decay in td learning
387520,search for a solution a case study
387521,understanding the power of clause learning
545951,bounding space usage of conservative garbage collectors
387523,a breadth first parsing model
387526,automated enhancement of knowledge representations
387527,proactive algorithms for scheduling with probabilistic durations
387528,informality in program specifications
387529,the modeling of simple analogic and inductive processes in a semantic memory system
387530,meta evaluation as a tool for program understanding
387532,fast concurrent reinforcement learners
387533,integration of neural networks and expert systems for process fault diagnosis
387534,approximation algorithms for temporal reasoning
387535,resolving plan ambiguity for cooperative response generation
387536,learning iterative image reconstruction
387537,grid based sensordcsp
387538,improved knowledge acquisition for high performance heuristic search
387539,a model of events and processes
545954,a logic for information flow in object oriented programs
387542,a language for functional interpretation of model based simulation
387545,towards efficient metaquerying
387546,planning and executing office procedures in project aspera
387547,recognizing unnecessary inference
387549,extracting certificates from quantified boolean formulas
387550,inconsistency management and prioritized syntax based entailment
387551,how to infer from inconsisent beliefs without revising
387552,towards a possibilistic logic handling of preferences
387553,weakening conflicting information for iterated revision and knowledge integration
387554,revision of partially ordered information axiomatization semantics and iteration
387555,encoding formulas with partially constrained weights in a possibilistic like many sorted propositional logic
387556,allocation and scheduling for mpsocs via decomposition and no good generation
387557,learning strategies by reasoning about rules
387558,approximation in mathematical domains
545958,the space cost of lazy reference counting
387561,dynamic vehicle routing with stochastic requests
387563,over subscription planning with numeric goals
545960,a logic for expressions with side effects
387567,the problem of induction and machine learning
387570,satisfiability of boolean formulas over linear constraints
387574,experiences in evaluation with bkg   a program that plays backgammon
545962,proving concurrent constraint programs correct
387578,contract algorithms and robots on rays unifying two scheduling problems
387579,bounded policy iteration for decentralized pomdps
387584,heuristic search  symbolic model checking  efficient conformant planning
387585,planning in nondeterministic domains under partial observability via symbolic model checking
387586,learning word meanings from examples
545964,uncovering principles of novice programming
387588,reversible automata and induction of the english auxiliary system
387590,optimal and suboptimal singleton arc consistency algorithms
387591,propagate the right thing how preferences can speed up constraint solving
387593,the range and roots constraints specifying counting and occurrence problems
387594,refining the basic constraint propagation algorithm
387596,gstp a temporal reasoning system supporting multi granularity temporal constraints
387599,comparing random starts local search with key feature matching
387602,experimenting with revisits in game tree search
387606,lets plan it deductively
387607,towards an advanced implementation of the connection method
387608,bottleneck identification using process chronologies
387609,parallelism in lisp
387613,approximating game theoretic optimal strategies for full scale poker
387614,space efficient inference in dynamic probabilistic networks
387615,a semantic expert using an online standard dictionary
545970,verifying infinite state processes with sequential and parallel composition
387618,lexical ambiguity as a touchstone for theories of language analysis
387619,semantic modeling for deductive question answering
545971,a semantic model of types and machine instuctions for proof carrying code
387625,computational ontologies of parthood componenthood and containment
545972,call forwarding a simple interprocedural optimization technique for dynamically typed languages
387628,comparison of different grid abstractions for pathfinding on maps
387630,a logic based architecture for knowledge management
387634,a new kind of finite state automaton register vector grammar
387635,equality reasoning in clause graphics
387636,the markgraf karl refutation procedure
387637,corpus based statistical goal recognition
387638,a new mehtod for proving certain presburger formules
387639,set variables
387640,using examples to generate instantiations of set variables
387641,a man machine theorem proving system
387642,computer proofs of limit theorems
387645,a shape representation based on geometric topology bumps gaussian curvature and the topological zodiac
387646,unique recovery of motion and optic flow via lie algebras
387647,path consistency on triangulated constraint graphs
387650,optional deep case filling and focus control with mental images antlima koref
387652,fast planning through planning graph analysis
387653,a continuation method for nash equilibria in structured games
387654,integrating expectations from different sources to help end users acquire procedural knowledge
387659,a logic for causal reasoning
387660,propositional argumentation and causal reasoning
387661,on bimodal nonmonotonic logics and their unimodal and nonmodal equivalents
387662,credulous nonmonotonic inference
387663,refining the structure of a stochastic context free grammar
387664,solving time dependent planning problems
387667,a non monotonic logic for specifying and querying preferences
387668,the evolution of artificial social systems
387669,investigating the emergence of speech sounds
387670,some theoretical results concerning automated game playing
387671,a decision theoretic approach to task assistance for persons with dementia
387672,timeml compliant text analysis for temporal reasoning
387673,a general semantic analyser for data base access
387674,viewing referring expression generation as search
387677,from logic programming semantics to the consistency of syntactical treatments of knowledge and belief
387680,a ransac based approach to model fitting and its application to finding cylinders in range data
387681,a model elimination calculus for generalized clauses
387682,integrating reaction plans and layered competences through synchronous control
387683,reasoning with infinite stable models
387684,on the undecidability of description and dynamic logics with recursion and counting
387686,faster heuristic search algorithms for planning with uncertainty and full feedback
387690,dealing with dependencies between content planning and surface realisation in a pipeline generation architecture
387691,an environment model for the integration of logic and functional programming
545985,a practical and flexible flow analysis for higher order languages
387693,reconstructing an agents epistemic state from observations
387694,event calculus
387695,improved bounds on the complexity of kb consistency
387696,on the definition of specialization hierarchies for procedures
387700,covering vs divide and conquer for top down induction of logic programs
387701,smart a multi strategy learning tool
387702,no faults in structure how to diagnose hidden interactions
545987,on the complexity of beta reduction
387704,tree the heuristic driven join strategy of a rete like matcher
545988,composing tree attributions
387708,automatic case analysis in proof by induction
387710,maximum entropy and variable strength defaults
387712,on the foundations of expected expected utility
387713,a semantical approach to stable inheritance reasoning
387714,inaccessible worlds and irrelevance preliminary report
387715,revision sequences and nested conditionals
387716,generalized update belief change in dynamic settings
387717,sequential optimality and coordination in multiagent systems
387718,prioritized goal decomposition of markov decision processes toward a synthesis of classical and decision theoretic planning
387719,exploiting structure in policy construction
387720,towards cooperative negotiation for decentralized resource allocation in autonomic computing systems
387722,sequential auctions for the allocation of resources with complementarities
387723,bidding languages for combinatorial auctions
387724,process oriented planning and average reward optimality
387725,regret based utility elicitation in constraint based decision problems
387726,symbolic dynamic programming for first order mdps
387727,efficiency and envy freeness in fair division of indivisible goods logical representation and complexity
387731,rational and convergent learning in stochastic games
387732,simultaneous adversarial multi robot learning
387733,bounding the suboptimality of reusing subproblem
387734,describing time varying data
387735,a study of selection noise in collaborative web search
387736,proving theorems about lisp functions
387737,a lemma driven automatic theorem prover for recursive function theory
387739,an essential hybrid reasoning system knowledge and symbol level accounts of krypton
387740,an extremum principle for shape from contour
387741,a simplifier for propositional formulas with many binary clauses
387742,reachability relevance resolution and the planning as satisfiability approach
387744,on decision theoretic foundations for defaults
387746,knowledge considerations in robotics and distribution of robotic tasks
387747,r max   a general polynomial time algorithm for near optimal reinforcement learning
387748,towards action prediction using a mental level model
387750,learning admissible heuristics while solving problems
387752,continuous nonlinear dimensionality reduction by kernel eigenmaps
387754,on the semantics of supernormal defaults
387755,automated synthesis of constrained generators
387756,logic programs for consistently querying data integration systems
387757,an architecture for visualizing the execution of parallel logic programs
387758,lifted first order probabilistic inference
387761,a context dependent attention system for a social robot
387762,reducing ambiguity by learning assembly specific behaviour
387763,multiagent planning with partially ordered temporal plans
387764,expected solution quality
545999,per models of subtyping recursive types and higher order polymorphism
387766,a shell for intelligent help systems
387767,the logic of inheritance in frame systems
387768,preferred subtheories an extended logical framework for default reasoning
387769,an abductive framework for general logic programs and other nonmonotonic systems
387770,answer set optimization
387772,lord lisp oriented resolver and data base
387774,what is artificial intelligence psychometric ai as an answer
387775,in defense of hyper logicist ai
387776,a uniform model for object oriented languages using the class abstraction
387777,a formalism and environment for the development of a large grammar of english
387778,hierarchical plan merging with application to process planning
387779,active probing strategies for problem diagnosis in distributed systems
387780,bdioctl obligations and the specification of agent behavior
387781,a model of human cognitive behavior in writing code for computer programs
387782,model based three dimensional interpretations of two dimensional images
387783,intelligence without reason
387784,lisp in lisp high performance and portability
387788,scale based monotonicity analysis in qualitative modelling with flat segments
387791,a theorem prover for elementary set theory
387792,automatic synthesis of numerical computer programs
387795,an algebraic foundation for truth maintenance
387798,a logic programming and verification system for recursive quantificational logic
387799,inductive reasoning in mathematics
387800,case structure systems
387802,hyperbf networks for real object recognition
387804,explanation based program transformation
387805,modularity and design in reactive intelligence
387809,analysis of behavior of chemical molecules rule formation on non homogeneous classes of objects
387810,decidable reasoning in terminological knowledge representation systems
387811,question answer   a multipurpose information system
387812,a proximity metric for continuum path planning
387813,robust planning with lrtdp
387814,amalgams of constraint satisfaction problems
387815,lookahead pathologies for single agent search
387816,picnics kittens and wigs using scenarios for the sentence competition task
387817,levels of complexity in discourse for anaphora disambiguation and speech act interpretation
387819,doing arithmetic with diagrams
387820,analysing mathematical proofs or reading between the lines
387822,discovery and reasoning in mathematics
387824,a rational reconstruction and extension of recursion analysis
387825,relational rippling a general approach
387827,a critique of the valiant model
387828,classifiers a theoretical and empirical study
387829,active mobile robot localization
387832,liveness and fairness properties in multi agent systems
387834,real time strategy games a new ai research challenge
387836,putting theories together to make specifications
387837,using pattern action rules for the generation of gpsg structures from mt oriented semantics
387838,complexity results for planning
387839,understanding behavior using consolidation
387841,word formation in natural language processing systems
546015,subtyping arithmetical types
387843,semantical and computational aspects of horn approximations
387844,complexity of nested circumscription and abnormality theories
387845,cooperation between direct method and translation method in non classical logics some results in propositional s5
387846,extending semantic resolution via automated model building applications
387847,query rewriting and answering under constraints in data integration systems
387848,declarative and computational properties of logic programs with aggregates
387849,cabot an adaptive approach to case based search
387850,evaluating coverage for large symbolic nlg grammars
387851,narrative prose generation
546016,toward a foundational typed assembly language
387855,identification constraints and functional dependencies in description logics
387856,reasoning in expressive description logics with fixpoints based on automata on infinite trees
387857,visual interpretation of lambertian surface deformation
387860,the inferential complexity of bayesian and credal networks
387861,fast convergence to satisfying distributions
546019,asynchronous and deterministic objects
387864,model based probabilistic reasoning for electronics troubleshooting
387866,finding relations in polynomial time
1567514,cross lingual semantic relatedness using encyclopedic knowledge
387869,a computational model of analogical problem solving
1567517,weighted alignment matrices for statistical machine translation
387871,the xcalibur project a natural language interface to expert systems
387872,natural semantics in artificial intelligence
387875,adaptive control of acyclic progressive processing task structures
387877,a multidimensional semantic framework for adaptive hypermedia systems
546022,the functional power of parameter passage mechanisms
387880,contextual negations and reasoning with contradictions
387881,behavior planning for a reflexive agent
387882,representation and hidden bias ii eliminating defining length bias in genetic search via shuffle crossover
387884,how to facilitate the proof of theorems by using the induction matching and by generalization
387885,modeling social action for ai agents
387887,learning minesweeper with multirelational learning
387888,overprvning large decision trees
1567537,non projective parsing for statistical machine translation
387890,on the relation between argumentation and non monotonic coherence based entailment
387891,iterative widening
387893,toward a state based conceptual representation
387895,temporal reasoning and termination of programs
387897,performance test of local search algorithms using new types of random cnf formulas
598129,a comparison of selectivity estimators for range queries on metric attributes
387899,symbolic evaluation of lisp functions with side effects for verification
1567545,simple coreference resolution with rich syntactic and semantic features
1567547,graph alignment for semi supervised semantic role labeling
387902,on the revision of probabilistic beliefs using uncertain evidence
387903,sensitivity analysis in markov networks
387904,word sense disambiguation with distribution estimation
387905,towards a functional architecture for intelligence based on generic information processing tasks
598130,an approach to the creation of structured data processing systems
387907,node aggregation for distributed inference in bayesian networks
387908,nonlinear planning a rigorous reconstruction
387909,input generalization in delayed reinforcement learning an algorithm and performance comparisons
387910,computer solution of calculus word problems
546028,compilation of data driven programs for synchronous execution
598131,an open storage system for abstract objects
598132,spatial priority search an access technique for scaleless maps
387914,six topics in search of a parser an overview of ai language research
387915,a semantics for probabilistic quantifier free first order languages with particular application to story understanding
1567556,language models based on semantic composition
1567557,sinuhe   statistical machine translation using a globally trained conditional exponential family translation model
387918,compiling bayesian networks with local structure
387919,a method of computing generalized bayesian probability values for expert systems
387920,in defense of probability
387921,where the really hard problems are
387922,inverse circumscription
387923,a theory of average case compilability in knowledge representation
387924,parameterized compilability
598134,multikey retrieval from k d trees and quad trees
1567565,classifying relations for biomedical named entity disambiguation
387927,on bootstrapping local search with trail markers
1567567,geo mining discovery of road and transport networks using directional patterns
387929,a model for generating random quantified boolean formulas
387930,a logic of intention
387931,candidate ordering and elimination in model based fault diagnosis
387932,modelling experiments in scientific discovery
387933,ordering problem subgoals
546033,observable sequentiality and full abstraction
387935,efficient representation of adhoc constraints
598136,the r tree an efficient and robust access method for points and rectangles
387937,on maximal classes of utility functions for efficient one to one negotiation
1567577,fully lexicalising ccgbank with hat categories
387939,a probabilistic learning method for xml annotation of documents
387940,using and refining simplifications explanation based learning of plans in intractable domains
1567580,multi document summarisation using generic relation extraction
